Datetime,Text,coordinates,retweetCount,likeCount,rescue
2020-10-30 15:26:09+03:00,"#DEPREM
SISAM ADASI (EGE DENIZI) https://t.co/McoMsCvaZR
30.10.2020, 15:19:09 TSİ
Büyüklük: 4.0
Derinlik: 8.6 km
#Kandilli",,108,,0
2020-10-30 15:26:24+03:00,Depremlerde ve acil durumlarda iletişimin kesilmemesi için internet tabanlı haberleşme uygulamaları ve SMS'i tercih edin #deprem https://t.co/TODfPOM884,,115,,0
2020-10-30 15:26:46+03:00,"Merkez üssü İzmir olan, İstanbul ve Marmara çevresindeki illerde de hissedilen #deprem'in can ve mal kaybına sebep olmadığını ümit ediyor, sarsıntıyı hisseden tüm halkımıza geçmiş olsun dileklerimi iletiyorum.
Rabbim muhafaza etsin!",,791,,0
2020-10-30 15:26:48+03:00,"İzmir'de su seviyesi yükseldi. Tsunami benzeri görüntüler ortaya çıkıyor.

#deprem https://t.co/dbxCCgks5C",,680,,1
2020-10-30 15:27:02+03:00,"Ege ve Marmara Bölgelerinde hissedilen, İzmir merkezli depremde hiçbir vatandaşımızın zarar görmemesini temenni ediyor, bölgedeki vatandaşlarımıza geçmiş olsun dileklerimizi sunuyoruz.",,119,,0
2020-10-30 15:27:18+03:00,"#İzmir'deki #deprem hepimizi çok üzdü, tedirgin etti.

Rabbimden can kaybı olmamasını diliyorum. https://t.co/nvwfp842m1","Coordinates(longitude=37.3006372, latitude=36.9977422)",539,,0
2020-10-30 15:27:24+03:00,"Deprem anında kullanılması gereken en önemli uygulamalardan biridir belki de. Telefon hatları kapalı olsa dahi ""güvendeyim"" butonuna bastığınız anda daha önceden seçtiğiniz kişilere koordinatlarınızla beraber mesaj gönderiyor. #deprem https://t.co/9mvgWyovzi",,1897,,1
2020-10-30 15:27:28+03:00,aliağa ile ilgili bilgisi olan var mı kardesime ulaşamiyorum,"Coordinates(longitude=32.7382989, latitude=39.8401957)",30,,1
2020-10-30 15:27:34+03:00,Izmir seferihisar da yasanan depremden sonra deniz taştı. Ust katlarda mahsur kaldik. Cok fazla zarar var. https://t.co/TFhkjjKFGa,,3434,,1
2020-10-30 15:27:49+03:00,"ÖNEMLİ! 🚨

▪️Depremden sonra telefon görüşmelerinizi mümkün olduğunca kısa tutun.

▪️Haberleşmek için kısa mesaj servisi (SMS) ve internet tabanlı mesajlaşma uygulamalarını tercih edin.

▪️Hayati durumlar dışında telefon görüşmesi yapmaktan kaçının. #Deprem",,286,,1
2020-10-30 15:27:55+03:00,İzmir'de deprem anında çöken bir bina görüntülendi https://t.co/uXA8HyL8hR,,164,,0
2020-10-30 15:27:56+03:00,"İzmir Seferihisar'da deniz seviyesi yükseliyor. 

#deprem https://t.co/NZC2ym1aSV",,270,,1
2020-10-30 15:28:05+03:00,"📢 ÖNEMLİ ❗️

🔴Depremden sonra telefon görüşmelerinizi mümkün olduğunca kısa tutun.

🔴Haberleşmek için kısa mesaj servisi (SMS) veya internet tabanlı mesajlaşma uygulamalarını tercih edin.

🔴Hayati durumlar dışında telefon görüşmesi yapmaktan kaçının. #Deprem",,325,,1
2020-10-30 15:28:06+03:00,"İzmir'de deprem sonrası deniz çekildi.
#deprem https://t.co/FaA9VUKd74",,409,,0
2020-10-30 15:28:08+03:00,"- İzmir’de olan arkadaşlar Wi-Fi şifrelerinizi kaldırın herkese açık yapın hatlar çökmüş durumda whatsapp dan ulaşım sağlasınlar. 
- Mesaj yoluyla ulaşın bir birinize ve foto çekip paylaşım iyiyiz diye.
 #deprem","Coordinates(longitude=28.6321043, latitude=40.8027337)",40,,1
2020-10-30 15:28:14+03:00,İzmirde durum kötü . Geçmiş olsun  izmir allah yar yardımcımız olsun hepimizin ...                                              #izmir                                                           #deprem https://t.co/5m3LVvGwnn,,154,,0
2020-10-30 15:28:24+03:00,"*BUNU YAYAR MISINIZ?* 
BU UYGULAMAYI NE OLUR İNDİRİN. 
Deprem anında AKUT'a ve anne babanıza nerede olduğunuzu mesaj atıyor. 
AKUT VE AFAD DESTEKLİ BİR UYGULAMA https://t.co/Nn1cPiO2tL",,483,,1
2020-10-30 15:28:33+03:00,İzmir'de sular geri çekildi. #deprem https://t.co/vDJTqZCqR3,,133,,0
2020-10-30 15:28:36+03:00,"Bu çok önemli! 

Zorunda kalmadıkça mobil hattı işgal etmeyiniz.

#Deprem İzmir https://t.co/GLKnD9aRKE",,297,,1
2020-10-30 15:28:38+03:00,"Şu ana kadar İzmir Bornova ve Bayraklı’da 6 bina yıkılma ihbarı geldi

Uşak, Denizli, Manisa, Balikesir, Aydın ve Muğla’da ufak çatlaklar dışında ve can kaybı ile ilgili herhangi bir ihbar gelmemiştir

Ekiplerimiz sahada tarama ve müdahalelerine devam etmektedir

Geçmiş olsun",,4496,,1
2020-10-30 15:29:04+03:00,Deniz de taşmış 😞 https://t.co/PZgm3yutnI,,166,,1
2020-10-30 15:29:05+03:00,"2)Artçı depremler yaşanabilir, hasarlı binalar bu artçılar da yıkılabilir.
Uzmanlar, yetkililer onay vermeden binalarınıza girmeyiniz.
Gereksiz telefon görüşmesi yapmayınız, görüşmelerizi kısa yapınız, konuşmak yerine SMS ve internet tabanlı olarak yapınız.

#deprem",,15,,1
2020-10-30 15:29:12+03:00,"GEÇMİŞ OLSUN! Ege Bölgesi ve çevresinde etkili bir biçimde hissedilen depremden etkilenen vatandaşlarımıza geçmiş olsun dileklerimizi iletiyor, can kaybı yaşanmamasını temenni ediyoruz. https://t.co/wFylrBpWWK",,125,,0
2020-10-30 15:29:14+03:00,İzmir’de binanın yıkılma anı. Çok kötü görüntüler 😔😔 #deprem https://t.co/DxgvdOZaNA,,228,,0
2020-10-30 15:29:23+03:00,SON DAKİKA💥 İzmir Seferihisar'da depremin etkisi ile deniz seviyesi yükseliyor. https://t.co/IWXnahMfNO,,129,,1
2020-10-30 15:29:28+03:00,Hepimize çok geçmiş olsun. İhtiyaç halinde yardımcı olabilmemiz için bize ulaşabileceğiniz telefon numarası: +90 534 770 76 90 Ünitimsah İzmir olarak her türlü yardıma hazırız. https://t.co/zfQG0UnFUX,,80,,1
2020-10-30 15:29:30+03:00,"Merkezi İzmir olan, İstanbul ve çevre illerde de hissedilen #deprem'de can ve mal kaybı olmaması arzumuzdur.

#Depremi hisseden tüm insanımıza geçmiş olsun dileklerinde bulunuyorum.

Rabbim ülkemizi,milletimizi muhafaza etsin. https://t.co/4dmyXarcFt",,317,,0
2020-10-30 15:29:32+03:00,"İzmir #Seferihisar açıklarında meydana gelen depremden etkilenen tüm vatandaşlarımıza geçmiş olsun dileklerimi sunuyorum. 
Rabbim milletimizi, memleketimizi her türlü doğal afetten ve şer'den muhafaza etsin. https://t.co/AxdSc07Okk",,111,,0
2020-10-30 15:29:34+03:00,İzmir’de yaşanan depremde can kaybı olmaması en büyük duamız. Lütfen AFAD’ın yayınladığı aşağıdaki talimatlara uyalım. Allah İzmir’deki ve depremden etkilenen diğer bölgelerdeki kardeşlerimizi korusun. #deprem https://t.co/hxOQAA9GPh,,224,,0
2020-10-30 15:29:43+03:00,"İzmir açıklarında meydana gelen, Ege ve Marmara’nın birçok bölgesinde hissedilen #deprem nedeniyle halkımıza geçmiş olsun dileklerinde bulunuyoruz. Herhangi bir can kaybının yaşanmaması tek dileğimizdir. Bu zor günleri dayanışmayla, el ele vererek aşacağız. https://t.co/QUmuYsClfE",,253,,0
2020-10-30 15:29:49+03:00,"Allah beterinden korusun.. 
Kulağımız İzmir’den gelecek, yüreğimizi hafifletecek iyi haberlerde. Dualarımız sizler ile 
* 
Rabbim ülkemizi ve milletimizi her türlü felaketlerden muhafaza eylesin 

#izmir #deprem",,175,,0
2020-10-30 15:29:52+03:00,"İzmir’de meydana gelen ve çevre illerde de hissedilen depremin can ve mal kaybına sebep olmamasını ümit ediyor, depremden etkilenen tüm vatandaşlarımıza geçmiş olsun diliyorum.",,272,,0
2020-10-30 15:30:02+03:00,"Deprem bölgesindeki Kişilere! 
1-)112 - 110-155 NUMARALARINI BOŞUNA MEŞGUL ETMEYİN
2-)Wİ-Fİ parolalarınızı kaldırın. Bu sayede iletişim ağını genişletin.
3-)Sesli arama yerine SMS kullanın.
4-)Sosyal medyadaki otomatik video izleme modunu kapatın. Video paylaşmayın.
 #deprem",,19,,1
2020-10-30 15:30:04+03:00,deprem mizahı yapan insanlar siz hiçbir şeyi hak etmiyorsunuz,,179,,0
2020-10-30 15:30:13+03:00,"Allah milletimizi tüm afet ve felaketlerden korusun. #Deprem

Geçmiş olsun #İzmir, @izmirbld.",,260,,0
2020-10-30 15:30:18+03:00,"ÖNEMLİ! 🚨

▪️Depremden sonra telefon görüşmelerinizi mümkün olduğunca kısa tutun.

▪️Haberleşmek için kısa mesaj servisi (SMS) ve internet tabanlı mesajlaşma uygulamalarını tercih edin.

▪️Hayati durumlar dışında telefon görüşmesi yapmaktan kaçının. #DEPREM",,91,,1
2020-10-30 15:30:22+03:00,"Sığacık'da deniz çekildi, balıkçı tekneleri karaya oturdu. #Deprem https://t.co/s0NWI3da5g",,19,,1
2020-10-30 15:30:26+03:00,İzmir'den gelen görüntüler.. Çok büyük geçmiş olsun😔 #deprem https://t.co/91iGlG6PD1,,161,,0
2020-10-30 15:30:36+03:00,"🔴SON DAKİKA

İzmir’deki depremin ardından Seferihisar’da deniz seviyesinin yükseldiği görüldü. https://t.co/BMgFIgKkWW",,101,,1
2020-10-30 15:30:42+03:00,"#izmir #deprem

depremden etkilenen herkese büyük geçmiş olsun. 
👇
telefon görüşmelerini çok kısa tutalım ve gerekmedikçe yapmayalım. mesaj uygulamalarını tercih edelim. 
👇
mutlaka doğru bilgi yayalım, özellikle yıkım varsa ani müdahaleler yerine kurtarma ekiplerini bekleyelim.",,143,,1
2020-10-30 15:30:47+03:00,İzmir’de yaşanan depremin ardından yaklaşık 60 ilden 250 kişilik İHH Arama Kurtarma ekibi bölgeye doğru harekete geçti. Mobil aşevimiz de hazırlıklarının bitmesinin ardından yola çıkacak...,,102,,0
2020-10-30 15:31:07+03:00,"İzmir’de güçlü bir şekilde hissedilen deprem ile ilgi Ahbap ekipleri yola çıktılar.Ben de başlarında olacağım.
Elazığ depreminde başlangıcını yapıp daha sonra da yapılanmasını hep birlikte geliştirdiğimiz STK Afet Platformu olarak da harekete geçiyoruz canlarım.
#geçmişolsunizmir",,2617,,0
2020-10-30 15:31:11+03:00,"İzmir’de meydana gelen depremde can ve mal kaybının olmamasını temenni ediyor, vatandaşlarımıza geçmiş olsun dileklerimizi iletiyoruz.

Lütfen gerekmedikçe telefon hatlarını meşgul etmeyelim. 
Sosyal medya üzerinden mesajlaşma veya SMS yoluyla iletişim kuralım. 

#deprem
#izmir https://t.co/grFeAvrs2D",,683,,1
2020-10-30 15:31:15+03:00,"Vatandaşlara çağrıda bulunan AFAD, 'Depremlerde ve acil durumlarda iletişimin kesilmemesi için internet tabanlı haberleşme uygulamaları ve SMS'i tercih edin' denildi. https://t.co/Vq6stVWgEC",,254,,1
2020-10-30 15:31:23+03:00,"İzmir'de meydana gelen ve çevre illerden de hissedilen depremden etkilenen tüm vatandaşlarımıza geçmiş olsun dileklerimi iletiyorum.

Uzman ekiplerimiz ile depremden etkilenen vatandaşlarımızın yanındayız.

Rabbim ülkemizi her türlü afetten korusun.",,180,,0
2020-10-30 15:31:33+03:00,"Teyzemin evi Bayraklı, son dakikada komşuları kurtarmış. Çıkardıkları an apartman çökmüş. O kadar korkmuş ki konuşamıyor kadın. https://t.co/E1uOplzHog",,355,,1
2020-10-30 15:31:34+03:00,"seferihisar’da deniz taşmış 
#deprem https://t.co/wzpLeU5I1P",,364,,0
2020-10-30 15:31:46+03:00,Lütfen deprem anında hayat üçgenini yapın. Eğer sabit eşyanız yoksa dolabı yatağınızdan uzağa koyun böylelikle yatağın yanında durabilirsiniz https://t.co/2MArcLZ0xd,,137,,0
2020-10-30 15:31:53+03:00,İzmir'de bir binanın yıkılma anı. #deprem https://t.co/UlH25sOT7i,,334,,0
2020-10-30 15:31:56+03:00,"İzmir'de yaşanan depremin büyüklüğünü AFAD 6.7, Kandilli Rasathanesi 6.8, ABD Jeoloji Araştırmaları Merkezi 7.0 olarak açıkladı! https://t.co/Y4hSewX3AL",,150,,0
2020-10-30 15:31:59+03:00,Allah’ım sen yardım et İzmir #deprem https://t.co/TKnV0aROmj,,329,,0
2020-10-30 15:32:11+03:00,"Şu an ailemin olduğu İzmir Seferihisar civarında 6,6 büyüklüğünde bir deprem oldu. Ardından yaşanan tusunami evimizin olduğu yeri bu hale getirdi..#Seferihisar #deprem https://t.co/QPS5iSr1dr",,332,,0
2020-10-30 15:32:18+03:00,SON DAKİKA💥 İzmir seferihisar'da yaşanan deprem sonrası deniz taştı https://t.co/YdMfx3nvsM,,434,,1
2020-10-30 15:32:31+03:00,"Önemli !!!
LÜTFEN DUYARLI OLALIM .

#deprem #izmir #geçmişolsunizmir https://t.co/wSOTYwX0el",,33,,1
2020-10-30 15:32:36+03:00,"Haftaya da #deprem riski oldukça yüksek. Özellikle Muğla, Afyon, İstanbul ve Selanik arasındaki alanlarda hissedilir ataklar gerçekleşebilir. 
Not: Windy hava uygulaması verilerine göre yapılan analizdir. 
#deprem çantalarınızı kontrol ediniz! https://t.co/k7QgzucYMZ",,241,,0
2020-10-30 15:32:36+03:00,"İzmir’de meydana gelen, çevre illerde de hissedilen #deprem nedeniyle bölgedeki vatandaşlarımıza geçmiş olsun dileklerimi iletiyorum. Dualarımız, can kaybının olmaması için.",,708,,0
2020-10-30 15:32:41+03:00,Çok büyük geçmiş olsun İzmir 🙏🏻😔 #deprem https://t.co/fHK6uNBpdu,,151,,0
2020-10-30 15:32:45+03:00,İzmir'in Seferihisar ilçesinde meydana gelen depremin ardından 60 ilden 250 kişilik arama kurtarma ekibimiz deprem bölgesine hareket etti.,,289,,0
2020-10-30 15:33:07+03:00,"Bir hafta önce depremin tam yerini söylemişti: Prof. Dr. Övgün Ahmet Ercan'dan İzmir'deki deprem sonrası açıklama
https://t.co/4cqK48lFW9 https://t.co/86ZTPlXNF3",,120,,0
2020-10-30 15:33:08+03:00,Şu anda İzmir'e gidiyorum deprem bölgesinden sizlere bilgiler vereceğim. https://t.co/ngQFmO1DRf,"Coordinates(longitude=28.081599, latitude=37.833513)",104,,0
2020-10-30 15:33:16+03:00,"DEPREME YÖNELİK HAYAT KURTARAN UYARILAR ⚠️⚠️⚠️

BUNU YAYALIM, OKUYALIM DOSTLAR❗️
#istanbul #izmir #deprem https://t.co/Zys9WBsgFp",,10,,1
2020-10-30 15:33:21+03:00,"İzmir’de meydana gelen 6,6 büyüklüğündeki depremden etkilenen tüm vatandaşlarımıza geçmiş olsun. Hasar tespit çalışmaları ve yıkılan binaların enkaz kaldırma işlemleri hızla başlamıştır.
Devletimiz tüm kurum ve kuruluşlarıyla aziz milletimizin yanındadır.",,678,,0
2020-10-30 15:33:22+03:00,"İzmir'in Seferihisar ilçesinin açıklarında 6,6 büyüklüğünde deprem: Deprem sonrası İzmir'den ilk görüntüler https://t.co/jA4WpHiLHr https://t.co/gcI3UTXndy",,225,,0
2020-10-30 15:33:25+03:00,Adliye civarında yıkılan binalar var. Avukat arkadaşım şu çatlayan binadaydı ve “deprem anında ayakta dahi kalamadıklarını” söyledi. Umarım can kaybı olmaz. Ölümle aramızda çok ince bir çizgi var gerçekten. Allah yardımcıları olsun.. #izmir #deprem https://t.co/0ytApJz1vV,,16,,1
2020-10-30 15:33:33+03:00,"DENİZ TAŞTI...

🔴İzmir Seferihisar'da yaşanan depremden sonra deniz taştı.

🔴Üst katlarda insanların mahsur kaldığı bildiriliyor... https://t.co/HvSFQ0vNAO",,54,,1
2020-10-30 15:33:34+03:00,"Özellikle deprem bölgesindeki dostlara:

1- Wİ-Fİ parolalarınızı kaldırın. Bu sayede iletişim ağını genişletin.
2- Sesli arama yerine SMS kullanın.
3- Sosyal medyadaki otomatik video izleme modunu kapatın. Video paylaşmayın.
4- Veriyi çok tüketen uygulamardan uzak durun. #deprem",,431,,1
2020-10-30 15:33:34+03:00,"ÖNEMLİ!

İzmir açıklarında meydana gelen #deprem sonrası bölgedeki hasarlı yapılara kesinlikle girilmemesi gerekmektedir. https://t.co/0XZf3ddhD8",,1963,,1
2020-10-30 15:33:37+03:00,Lütfen bunlara dikkat edelim #deprem https://t.co/GdFT3DD6ul,,24,,1
2020-10-30 15:33:39+03:00,İzmir'de yaşayıp yardıma ihtiyacı olan veya birilerinin yardıma ihtiyacı olduğunu bilen herkes bana mesaj atabilir,,82,,1
2020-10-30 15:33:40+03:00,"Sevgili dostlar;

Zorunda kalmadıkça mobil hattı işgal etmeyiniz.

#Deprem İzmir!!! https://t.co/QPj3rJhhTj",,94,,1
2020-10-30 15:33:55+03:00,"İzmir açıklarında meydana gelen depremde herhangi bir can kaybının yaşanmaması tek dileğimizdir. 

Türkiye bir #deprem ülkesidir! 

Ülkemizde bilimi hiçe sayan, rantçı politikalar sebebiyle bugüne kadar depremlerde binlerce insanımızı kaybettik+",,219,,0
2020-10-30 15:34:24+03:00,"İzmir 

Seferihisar

Ufak çaplı bir tsunami var gibi herkes yüksek yerlere çıksın
. https://t.co/3NTnrKk7xD",,63,,1
2020-10-30 15:34:26+03:00,Allah rızası için zorunlu kalmadıkça mobil hatları meşgul etmeyelim . Afet yerlerindeki kardeşlerimizi düşünelim . #izmir,,87,,1
2020-10-30 15:34:28+03:00,Geçmiş olsun İzmir. Gerek olmadığı sürece mobil hatları meşgul etmeyelim. https://t.co/4sL6lG2J7r,,34,,1
2020-10-30 15:34:31+03:00,"Allah esirgesin, Allah'a emanet olasın güzel Ülkem #deprem",,107,,0
2020-10-30 15:34:31+03:00,"ÖNEMLİ!

İzmir açıklarında meydana gelen #deprem sonrası bölgedeki hasarlı yapılara kesinlikle girilmemesi gerekmektedir. https://t.co/LkZAFtycgL",,18,,1
2020-10-30 15:34:46+03:00,"Art arda gerçekleşen Kuşadası merkezli depremler hepimizi endişelendirdi. 

Bütün birimlerimiz, ben ve mesai arkadaşlarım sizlerin yardımına koşmak için hazır durumdayız.

444 71 14 numaralı hattan bize ulaşabilirsiniz.",,21,,1
2020-10-30 15:34:48+03:00,Ö N E M L İ ! https://t.co/gpcTofXTrX,,32,,1
2020-10-30 15:34:48+03:00,Seferihisar da depremden sonra deniz de taşma  #deprem #izmirdeprem https://t.co/jGpmJkgMAT,,21,,1
2020-10-30 15:34:52+03:00,"Depremlerde ve acil durumlarda iletişimin kesilmemesi için internet tabanlı haberleşme uygulamaları ve SMS'i tercih edin. 
@AFADBaskanlik 
@mgulluoglu 
@huseyinbeyogluu https://t.co/1jSU732Oxx",,102,,1
2020-10-30 15:35:01+03:00,"☡Lütfen gerekmedikçe telefon hatlarını meşgul etmeyelim.
☡Mümkün olduğunca SMS ve anlık mesajlaşma uygulamalarını kullanalım (Telegram, Signal,Whatsapp)
☡İnternette aşırı veri tüketmeyelim.
☡Deprem bölgesindekiler: Lütfen Wİ-Fİ'larını şifresiz hale getirin.

#Deprem #İzmir",,88,,1
2020-10-30 15:35:01+03:00,"İzmir Bornova'da bir bina yıkıldı. 

#deprem https://t.co/MZkvSYOiQI",,129,,1
2020-10-30 15:35:14+03:00,"İzmir Bornova Özkanlar mahallesinde yıkılan bir bina... Çok acı... Allah yardımcıları olsun. Telefon hatları hâlâ çalışmıyor!
#izmir https://t.co/wPJrpW5sLW",,148,,1
2020-10-30 15:35:22+03:00,İzmir'de deprem sonrası Seferihisar'da deniz taştı. #deprem https://t.co/IP7I8LcNmV,,341,,0
2020-10-30 15:35:24+03:00,İnşallah can kaybımız yoktur. Gerekmedikçe mobil hatları meşgul etmeyelim lütfen. #deprem https://t.co/qCA8tWstKu,,17,,1
2020-10-30 15:35:36+03:00,"📢ÖNEMLİ!!!

Gerekmedikçe cep telefonlarınızı lütfen meşgul etmeyin. Ege'deki dostlarımızın haberleşebilmesi için bir süre hatları kullanmayın. 🙏

#Deprem #İzmir https://t.co/rKsQ6aQd6D",,29,,1
2020-10-30 15:35:38+03:00,"Depremin ardından İzmir İtfaiyesine 100 civarında bina çökmesi ihbarı geldiği öğrenildi
https://t.co/4cqK48lFW9 https://t.co/UPyYUtxU4G",,287,,1
2020-10-30 15:36:06+03:00,"SON DAKİKA - RT

AFAD: ''İzmir'de binalara girmeyin. Binalardan uzak durun.''

#Deprem",,79,,1
2020-10-30 15:36:08+03:00,"İzmir’de meydana gelen ve tüm bölgede hissedilen depremde can kaybı ve yaralı olmamasını diliyorum.
Depremden etkilenen bölge halkına çok geçmiş olsun.",,214,,0
2020-10-30 15:36:09+03:00,"Depremin şiddeti, deprem sırasında canlı yayında olan oyuncunun kamerasına böyle yansıdı.. #deprem https://t.co/QpE1xeeSPo",,348,,0
2020-10-30 15:36:18+03:00,"AFAD: ""İzmir açıklarında meydana gelen #deprem sonrası bölgedeki hasarlı yapılara kesinlikle girilmemesi gerekmektedir."" https://t.co/meHnmGnRig",,101,,1
2020-10-30 15:36:27+03:00,"İzmir'de su seviyesinin yükselmesiyle vatandaşlar binaların tepelerine çıkıyor. 

#deprem https://t.co/pU8PmmTnkV",,85,,1
2020-10-30 15:36:43+03:00,"AFAD'DAN UYARI
Hasarlı binalara girmeyin https://t.co/fAsrVXm4Jz https://t.co/YipUahnGuI",,21,,1
2020-10-30 15:36:47+03:00,İzmir #deprem Alaçatı #tsunami #deliklikoy https://t.co/Fo74diHpBJ,,287,,0
2020-10-30 15:36:51+03:00,"#deprem'in uzunluğunu ve şiddetini net şekilde gösteren bir video

https://t.co/2MLofGBXrl",,727,,0
2020-10-30 15:36:53+03:00,"Acil RT!
Bina altında kalan bir öğrenciye ulaştık. 

İnci Okan için acil destek. 

Bina çökmüş, su borusu patlamış. Mahzur kaldığı yere su doluyormuş. Tlf %35 şarja düşmüş. Yardım istiyor. 

Adres: 
283/13 sokak No 2 daire Mansuroğlu mah Bornova
#deprem 
#İzmir",,17662,,1
2020-10-30 15:36:57+03:00,"Geçmiş olsun ...

‼️Lütfen acil olmadığı sürece telefon hatlarını meşgul etmeyelim🙏

Rabbim yar ve yardımcınız olsun... Duacınızız. 

#Deprem",,174,,1
